Date_Time^Origin^Destination^Booked
2013-01-01 10:46:27^ROM^MRS^0
2013-01-01 15:29:41^FRA^TFN^0
2013-01-01 12:38:55^FRA^NYC^0
2013-01-01 14:17:37^KOA^YVR^0
2013-01-01 02:04:17^CCU^HYD^0
2013-01-01 11:39:49^IXC^PNQ^0
2013-01-01 11:08:27^CMN^BLQ^0
2013-01-01 17:28:53^ACE^DUS^1
2013-01-01 15:00:33^SKG^DUS^1
2013-01-01 23:26:45^SLC^MKC^0
2013-01-01 13:53:02^AMS^DEN^0
2013-01-01 00:35:02^JFK^VIE^0
2013-01-01 14:31:13^VTZ^SVX^0
2013-01-01 15:10:30^PAR^REK^0
2013-01-01 20:15:57^FRA^AGP^0
2013-01-01 10:33:19^DXB^KUL^1
2013-01-01 18:39:14^PMO^VRN^0
2013-01-01 08:47:07^QYG^SFO^0
2013-01-01 21:07:29^MAH^PAR^0
2013-01-01 17:17:21^SFO^LGW^0
2013-01-01 15:08:37^LHR^LAX^1
2013-01-01 08:51:25^HRB^HEK^0
2013-01-01 16:16:57^FUK^HNL^0
2013-01-01 16:06:33^STN^KTW^0
2013-01-01 01:28:57^NYC^OAX^0
2013-01-01 01:30:54^MAA^ORD^0
2013-01-01 17:42:20^LHR^ATL^1
2013-01-01 19:49:58^MUC^FCO^1
2013-01-01 07:16:38^HKG^CRK^1
2013-01-01 10:40:17^EZE^CUZ^0
2013-01-01 20:35:26^DUB^YEG^1
2013-01-01 00:52:04^PHL^GDL^0
2013-01-01 10:11:26^TLS^LAN^0
2013-01-01 09:23:59^FRA^LON^0
2013-01-01 23:40:53^ALC^BCN^0
2013-01-01 22:30:16^MAN^MJV^0
2013-01-01 01:32:24^DCA^JFK^1
2013-01-01 20:59:27^YKF^NAS^0
2013-01-01 00:02:22^SPU^VIE^0
2013-01-01 12:17:36^LIS^ROM^0
2013-01-01 21:52:53^PMI^LIS^0
2013-01-01 03:19:12^YYC^IST^0
2013-01-01 23:05:58^YYZ^YYC^1
2013-01-01 18:07:31^PAR^NYC^0
2013-01-01 10:32:29^LHR^JFK^1
2013-01-01 14:49:50^ZRH^OSL^1
2013-01-01 22:17:12^DUS^BER^0
2013-01-01 20:51:07^MRS^MUC^0
2013-01-01 13:53:19^EWR^TUL^0
2013-01-01 10:44:06^AMD^LKO^0
2013-01-01 23:19:41^ORL^PAR^0
2013-01-01 18:01:04^FLN^SSA^0
2013-01-01 09:27:43^ROM^DXB^0
2013-01-01 18:53:32^NYC^DEL^0
2013-01-01 10:16:26^HEL^AYT^1
2013-01-01 23:30:44^MEL^SYD^1
2013-01-01 12:34:50^BCN^BER^0
2013-01-01 19:51:20^AGP^DXB^0
2013-01-01 22:26:45^FRA^BKK^1
2013-01-01 23:59:06^RIO^TYO^0
2013-01-01 15:51:33^ZRH^BUD^1
2013-01-01 20:59:58^AYT^DME^0
2013-01-01 20:18:09^YUL^SLC^1
2013-01-01 23:02:40^UDI^BHZ^0
2013-01-01 07:26:59^RUH^CGK^1
2013-01-01 05:42:59^BOG^AMS^0
2013-01-01 17:01:51^CTG^MDE^0
2013-01-01 19:07:24^FDH^LPA^0
2013-01-01 15:35:53^HHN^AGP^0
2013-01-01 09:16:50^CTU^AKL^0
2013-01-01 11:28:55^SKG^MJT^0
2013-01-01 01:44:59^HND^BKK^1
2013-01-01 10:46:21^FRA^MAD^1
2013-01-01 20:18:28^VLC^FUE^1
2013-01-01 04:00:38^IAD^DEL^1
2013-01-01 23:21:30^PHL^BIS^0
2013-01-01 21:20:51^PAR^TYO^0
2013-01-01 19:11:13^GOT^BJA^0
2013-01-01 15:09:22^LHE^NYC^0
2013-01-01 07:56:59^ARN^HKT^0
2013-01-01 07:18:23^SIN^SRG^0
2013-01-01 21:27:41^BOM^GOI^1
2013-01-01 17:57:14^FRA^CMB^0
2013-01-01 19:13:20^MSP^QRO^0
2013-01-01 22:38:39^YYZ^BOM^1
2013-01-01 18:50:56^TYO^NYC^0
2013-01-01 03:40:25^SFO^BCN^1
2013-01-01 20:26:34^ATL^EWR^1
2013-01-01 19:26:46^MAN^YVR^0
2013-01-01 20:46:25^BUD^TYO^0
2013-01-01 22:01:48^DFW^LAS^1
2013-01-01 19:41:52^FRA^JFK^1
2013-01-01 22:21:52^LHR^TXL^0
2013-01-01 18:34:27^BOM^JED^1
2013-01-01 15:34:03^TCI^ALC^0
2013-01-01 22:49:21^LAX^BJX^0
2013-01-01 17:10:52^WAW^ROM^0
2013-01-01 10:11:56^GOT^BKK^0
2013-01-01 11:26:34^MOW^BCN^0
2013-01-01 08:00:17^SFO^CUN^1
2013-01-01 22:16:21^HEL^GLA^0
2013-01-01 13:02:08^FRA^PVG^1
2013-01-01 23:43:11^FRA^BUH^0
2013-01-01 21:42:12^CLT^GVA^0
2013-01-01 00:55:16^RUH^KUL^0
2013-01-01 11:35:15^OSL^MUC^0
2013-01-01 16:21:00^MRS^YYZ^0
2013-01-01 09:46:07^CPH^BCN^0
2013-01-01 12:26:40^YYC^YYZ^1
2013-01-01 02:07:17^NDR^BCN^0
2013-01-01 06:29:04^TUN^FRA^1
2013-01-01 18:09:03^BHX^STO^0
2013-01-01 13:04:30^FRA^IST^1
2013-01-01 17:39:38^PMI^STR^0
2013-01-01 06:53:50^COK^CHI^0
2013-01-01 18:28:14^MAN^JFK^0
2013-01-01 13:31:13^HKG^CTS^1
2013-01-01 09:04:19^CTA^LUX^0
2013-01-01 17:47:35^MOW^IST^0
2013-01-01 19:17:03^EWR^SJU^0
2013-01-01 09:39:44^BER^LAS^0
2013-01-01 22:46:32^HKG^BKI^1
2013-01-01 19:01:36^VCE^CPT^0
2013-01-01 16:13:40^FRA^CNS^0
2013-01-01 16:39:48^TLS^RUN^0
2013-01-01 17:12:25^YEG^RAR^0
2013-01-01 19:56:57^PHX^DEL^0
2013-01-01 18:24:08^MAN^KHI^1
2013-01-01 20:27:53^NYC^MBJ^0
2013-01-01 15:58:35^CGN^BCN^0
2013-01-01 18:21:27^NTE^SBH^0
2013-01-01 11:45:07^FLL^DFW^1
2013-01-01 18:19:10^MAN^TPA^0
2013-01-01 22:11:15^ORD^MUC^1
2013-01-01 09:51:08^JFK^LGW^0
2013-01-01 20:54:12^LON^LIS^0
2013-01-01 00:55:24^TFS^BER^0
2013-01-01 20:47:14^MIL^PAR^0
2013-01-01 18:50:02^MIA^NYC^0
2013-01-01 15:40:41^YUL^JFK^0
2013-01-01 13:39:48^DUS^MUC^1
2013-01-01 20:13:50^IOM^LPL^0
2013-01-01 23:46:18^YYZ^MSP^0
2013-01-01 15:13:20^SAO^POA^0
2013-01-01 08:28:22^EOH^BGA^0
2013-01-01 14:12:31^PAR^TYO^0
2013-01-01 15:24:29^LON^DFW^0
2013-01-01 18:52:24^ATL^DEL^1
2013-01-01 01:03:29^LBA^LHR^1
2013-01-01 12:28:08^NYC^IST^0
2013-01-01 15:18:55^PAR^BCN^0
2013-01-01 23:12:24^LAS^PNH^0
2013-01-01 09:58:25^LIS^FRA^0
2013-01-01 05:11:37^MOW^TIV^0
2013-01-01 14:05:28^RUH^CCJ^1
2013-01-01 13:41:27^LON^BNE^0
2013-01-01 00:50:09^HKG^SYX^0
2013-01-01 13:51:58^BNA^ROM^0
2013-01-01 17:07:06^MEL^SYD^1
2013-01-01 20:04:03^ETZ^RHO^0
2013-01-01 08:52:14^FRA^BKK^1
2013-01-01 17:37:50^IST^GVA^0
2013-01-01 21:39:19^BNE^MEL^1
2013-01-01 18:47:50^GVA^AGP^0
2013-01-01 15:15:58^UFA^MOW^0
2013-01-01 04:49:01^ORY^CPH^0
2013-01-01 20:18:36^PAR^NYC^0
2013-01-01 23:59:17^ZRH^SIN^1
2013-01-01 17:34:28^MCO^KRT^0
2013-01-01 20:53:14^VIE^LCA^0
2013-01-01 15:42:44^IAD^BOM^0
2013-01-01 10:57:52^ATH^TRN^0
2013-01-01 19:13:03^OLB^MIL^0
2013-01-01 12:20:48^PAR^BHX^0
2013-01-01 06:34:31^MUC^BCN^1
2013-01-01 12:36:03^PAR^NYC^0
2013-01-01 17:07:07^MUC^SBZ^1
2013-01-01 23:56:33^BEY^SOF^0
2013-01-01 19:02:19^DXB^BRI^0
2013-01-01 17:01:59^FNC^MIL^0
2013-01-01 23:20:38^FRA^ASU^0
2013-01-01 13:43:22^CNF^RIO^0
2013-01-01 23:19:32^EDI^ACE^0
2013-01-01 17:57:52^PAR^PPT^0
2013-01-01 00:21:42^PVG^PHX^0
2013-01-01 22:33:54^MSP^BNA^0
2013-01-01 04:42:43^SFO^NYC^0
2013-01-01 21:34:24^PHL^JAX^1
2013-01-01 03:27:00^SJC^SZX^0
2013-01-01 16:11:18^MAN^FAO^0
2013-01-01 16:05:22^MUC^BKK^1
2013-01-01 17:16:40^DUB^STT^0
2013-01-01 22:31:32^GDL^LAX^0
2013-01-01 23:03:40^PER^LHR^1
2013-01-01 17:25:22^MLE^ROM^0
2013-01-01 13:30:40^MFE^MCO^0
2013-01-01 02:04:11^ZRH^BKK^1
2013-01-01 21:13:18^HOU^MUC^0
2013-01-01 19:48:46^OSL^MEH^0
2013-01-01 02:12:54^LEJ^LPA^0
2013-01-01 22:18:27^MUC^SKG^1
2013-01-01 21:23:10^HER^ROM^0
2013-01-01 03:25:57^SAO^REC^0
2013-01-01 01:25:25^PAR^RAK^0
2013-01-01 17:31:38^ZRH^YVR^0
2013-01-01 20:29:58^YYC^PEK^1
2013-01-01 21:29:43^STL^PHX^1
2013-01-01 02:57:06^LAX^CDG^1
2013-01-01 12:14:20^CEB^FRA^0
2013-01-01 23:27:26^TOS^LPA^0
2013-01-01 18:31:12^CGN^NAP^0
2013-01-01 15:16:04^BEL^RIO^0
2013-01-01 22:29:26^BHX^ZRH^0
2013-01-01 17:56:30^PIS^MRS^0
2013-01-01 14:44:39^PSP^PHL^0
2013-01-01 11:47:22^DOH^THR^0
2013-01-01 06:12:21^CPH^STR^0
2013-01-01 15:33:21^RIO^FCO^0
2013-01-01 20:17:41^TIA^FDF^0
2013-01-01 10:06:22^ZRH^LPL^0
2013-01-01 03:40:54^MIA^LHR^1
2013-01-01 13:22:49^OSL^LAX^0
2013-01-01 17:39:18^RSW^MNL^0
2013-01-01 15:57:30^DEL^COK^0
2013-01-01 09:08:34^BOG^MDE^1
2013-01-01 02:11:47^SHA^WAW^0
2013-01-01 14:57:19^FRA^HKT^1
2013-01-01 13:25:48^MIL^DEL^0
2013-01-01 08:34:39^NUE^PMI^0
2013-01-01 08:13:25^HOU^TPE^0
2013-01-01 02:43:30^FMM^SSH^0
2013-01-01 17:08:20^YEG^HNL^0
2013-01-01 15:52:19^YTO^JNB^0
2013-01-01 16:44:05^FRA^JFK^1
2013-01-01 18:29:10^NYC^CMN^0
2013-01-01 08:51:39^HAJ^IST^1
2013-01-01 02:05:23^HYD^DEL^1
2013-01-01 11:44:49^ZAZ^ROM^0
2013-01-01 22:14:33^BOS^IAH^1
2013-01-01 22:01:47^FRA^CTA^1
2013-01-01 12:54:03^MRS^TUN^1
2013-01-01 18:50:50^KRK^FRA^0
2013-01-01 18:33:32^MAD^PAR^0
2013-01-01 14:52:58^MUC^BCN^1
2013-01-01 09:59:31^DMM^JED^1
2013-01-01 17:54:25^HEL^LON^0
2013-01-01 21:22:30^TIJ^AGU^0
2013-01-01 13:38:33^CPH^EWR^1
2013-01-01 10:45:48^MNL^BOM^0
2013-01-01 03:27:06^JFK^TLV^1
2013-01-01 22:10:28^NCL^SYD^0
2013-01-01 14:31:46^NYC^PUJ^0
2013-01-01 18:36:22^PRG^AMS^0
2013-01-01 19:08:03^BNA^OGG^0
2013-01-01 15:34:49^ESB^STO^0
2013-01-01 01:00:54^YYJ^BGI^0
2013-01-01 16:18:46^YMQ^PRG^0
2013-01-01 15:12:07^PHL^SJD^1
2013-01-01 11:10:13^HAM^DEL^1
2013-01-01 18:56:13^ORD^FRA^1
2013-01-01 20:22:29^MRS^SGN^0
2013-01-01 17:46:35^MUC^CPT^0
2013-01-01 08:59:25^CVG^PAR^0
2013-01-01 13:28:46^GVA^LEJ^0
2013-01-01 19:19:29^SOF^ROM^0
2013-01-01 19:01:35^MUC^SFO^1
2013-01-01 18:44:19^VGO^ACE^0
2013-01-01 15:14:11^DUS^WAW^0
2013-01-01 19:03:20^GOT^ZAD^0
2013-01-01 23:16:18^MIL^NYC^0
2013-01-01 21:39:19^HKG^MNL^1
2013-01-01 18:57:26^HAJ^NCL^0
2013-01-01 16:37:44^CPH^BKK^1
2013-01-01 20:26:59^NUE^HAJ^0
2013-01-01 22:47:40^YYZ^PAR^0
2013-01-01 18:50:04^HAM^STO^0
2013-01-01 16:05:09^VIE^AMS^1
2013-01-01 13:52:55^TXL^DUS^1
2013-01-01 14:21:03^MOW^LON^0
2013-01-01 19:04:35^LPL^ALC^0
2013-01-01 21:55:46^PAR^CLT^0
2013-01-01 23:59:58^AUA^NYC^0
2013-01-01 22:31:21^DOK^HRK^0
2013-01-01 02:01:14^MXP^DAC^0
2013-01-01 19:43:58^BGO^AMS^1
2013-01-01 23:24:10^BOS^MIL^0
2013-01-01 22:40:55^DFW^BCN^1
2013-01-01 21:39:24^BCN^SIN^1
2013-01-01 06:21:39^ROM^JFK^0
2013-01-01 23:22:31^FRA^FAO^1
2013-01-01 03:38:06^SAT^YTO^0
2013-01-01 03:28:41^MCO^BLR^0
2013-01-01 16:35:02^HNL^LIH^1
2013-01-01 04:19:44^LAX^MEL^1
2013-01-01 21:03:08^BOS^FCO^1
2013-01-01 16:41:24^BKK^LON^0
2013-01-01 09:24:45^ORY^MAD^1
2013-01-01 16:36:47^CPH^OPO^0
2013-01-01 19:34:34^DAY^BIL^0
2013-01-01 18:39:07^NYC^PRG^0
2013-01-01 17:05:06^LED^ROM^0
2013-01-01 13:37:38^STR^HAJ^0
2013-01-01 01:26:59^NRT^LAX^0
2013-01-01 21:44:19^BOD^PAR^0
2013-01-01 22:03:26^DOK^YTO^0
2013-01-01 21:46:45^MOW^NCE^0
2013-01-01 16:05:37^MUC^CDG^1
2013-01-01 20:53:47^LAX^TLV^0
2013-01-01 22:13:39^LON^DEL^0
2013-01-01 21:48:35^GDL^ONT^0
2013-01-01 18:50:31^FLL^MSY^1
2013-01-01 09:48:20^RUH^MED^0
2013-01-01 19:24:51^YTO^CLE^0
2013-01-01 23:47:02^LTN^KLX^0
2013-01-01 13:57:27^CID^LAS^0
2013-01-01 19:20:10^PAR^TYO^0
2013-01-01 07:26:17^SYD^HAN^0
2013-01-01 13:12:23^OSL^ROM^0
2013-01-01 18:26:22^SYD^ORD^0
2013-01-01 15:07:25^DUS^IST^1
2013-01-01 14:18:30^WAW^FCO^0
2013-01-01 20:29:44^BRU^SDQ^0
2013-01-01 22:10:29^YUL^SDV^0
2013-01-01 10:28:38^BRE^HKT^0
2013-01-01 23:34:51^MIA^CDG^0
2013-01-01 23:17:02^NUE^PMI^0
2013-01-01 22:04:52^FRA^HAM^1
2013-01-01 07:03:29^PAR^MAD^0
2013-01-01 02:13:17^SSA^AJU^0
2013-01-01 17:21:28^BHZ^RIO^0
2013-01-01 12:46:50^LHR^SYD^1
2013-01-01 05:51:47^CPT^FRA^0
2013-01-01 15:25:02^LCY^AMS^0
2013-01-01 15:16:23^MRS^SYD^0
2013-01-01 16:54:18^OSL^TRD^1
2013-01-01 16:37:27^DUS^RSW^0
2013-01-01 15:03:02^AMS^LAS^1
2013-01-01 18:51:06^FRA^BOG^0
2013-01-01 18:02:00^SNN^LAS^0
2013-01-01 14:41:36^AAL^LYS^0
2013-01-01 20:19:36^BHD^BNE^0
2013-01-01 19:04:47^LUX^ZAD^0
2013-01-01 19:18:58^FRA^LIN^1
2013-01-01 20:16:03^SVJ^BOO^0
2013-01-01 19:42:45^BCN^FRA^1
2013-01-01 07:03:25^XQE^XSP^0
2013-01-01 23:31:44^BRU^BOD^0
2013-01-01 22:56:44^JFK^STI^1
2013-01-01 13:24:49^BCN^FMM^0
2013-01-01 04:32:03^MOW^IEV^0
2013-01-01 02:08:25^JED^RUH^1
2013-01-01 14:39:50^ABT^JED^0
2013-01-01 13:07:59^HAJ^VIE^1
2013-01-01 12:55:53^RUH^JED^1
2013-01-01 23:11:53^MXP^HND^0
2013-01-01 12:32:53^HHN^NYC^0
2013-01-01 20:27:06^BNE^LHR^1
2013-01-01 14:22:51^SIN^MAA^1
2013-01-01 18:57:06^AKL^DRW^0
2013-01-01 04:33:04^LAX^MEX^1
2013-01-01 13:18:37^MOW^TAS^0
2013-01-01 17:54:13^LON^DLM^0
2013-01-01 17:12:47^MCO^YYG^0
2013-01-01 03:21:54^IND^NYC^0
2013-01-01 20:45:38^LHR^MJV^0
2013-01-01 12:58:11^ATH^SKG^1
2013-01-01 04:17:24^YLW^PVR^0
2013-01-01 12:43:33^BHX^VCE^0
2013-01-01 20:08:07^MHK^ALG^0
2013-01-01 18:33:20^BLR^SIN^1
2013-01-01 14:58:29^FRA^VIE^1
2013-01-01 22:38:49^LAX^MXP^0
2013-01-01 17:28:44^ARN^INN^0
2013-01-01 18:08:16^AJF^RUH^1
2013-01-01 00:09:20^LHR^NYC^0
2013-01-01 16:33:58^MEL^SYD^1
2013-01-01 02:52:55^DFW^MEX^0
2013-01-01 21:22:45^BKK^KUL^1
2013-01-01 19:55:54^ABE^FLL^0
2013-01-01 12:43:44^DUS^AGP^0
2013-01-01 14:15:25^CHI^DEL^0
2013-01-01 12:04:42^ZRH^RSW^0
2013-01-01 19:27:09^PAR^MPL^0
2013-01-01 22:27:45^CAE^NYC^0
2013-01-01 01:28:20^IST^VCE^0
2013-01-01 11:19:44^FRA^SAN^0
2013-01-01 00:11:42^PIK^XCR^0
2013-01-01 19:44:58^KUL^SYD^0
2013-01-01 21:06:48^OSL^CUZ^0
2013-01-01 07:14:47^ORL^DAC^0
2013-01-01 21:53:32^LHR^JFK^1
2013-01-01 16:38:24^FRA^NYC^0
2013-01-01 11:58:22^LYS^NOU^0
2013-01-01 23:52:13^MIA^MGA^1
2013-01-01 22:18:26^ATL^CDG^1
2013-01-01 16:28:39^DFW^HNL^0
2013-01-01 00:03:11^TLV^JFK^1
2013-01-01 23:41:26^JAX^DEL^0
2013-01-01 09:43:14^LYS^CAS^0
2013-01-01 14:47:50^RKE^BKK^0
2013-01-01 14:27:46^SAO^PAR^0
2013-01-01 20:02:42^MUC^USM^1
2013-01-01 04:32:46^MAH^BCN^1
2013-01-01 02:06:25^OSL^DEL^1
2013-01-01 15:40:40^BKK^ZRH^0
2013-01-01 11:04:49^PRG^BOM^0
2013-01-01 00:20:07^DTW^PAR^0
2013-01-01 23:46:14^FRA^NPL^0
2013-01-01 04:06:42^VLC^SVQ^0
2013-01-01 12:44:23^GRR^BKK^0
2013-01-01 20:27:32^CHI^LAS^0
2013-01-01 14:42:34^STO^NYC^0
2013-01-01 16:11:18^DSM^MCO^1
2013-01-01 19:44:02^HAJ^CDG^1
2013-01-01 13:18:56^MAD^BUH^0
2013-01-01 15:07:42^TCI^MIL^0
2013-01-01 03:41:34^MCO^BKK^0
2013-01-01 21:36:51^YYZ^LHE^0
2013-01-01 15:34:41^LHR^LAS^1
2013-01-01 09:05:02^FRA^BOS^0
2013-01-01 03:38:05^LAX^JFK^1
2013-01-01 17:47:05^MUC^BCN^1
2013-01-01 22:17:43^RAK^LYS^0
2013-01-01 02:19:49^CHI^FMY^0
2013-01-01 21:07:33^LHR^ORD^1
2013-01-01 08:10:28^BLQ^BRI^0
2013-01-01 20:38:20^NYC^IST^0
2013-01-01 10:53:09^TCI^CGN^0
2013-01-01 12:36:19^DUS^ALC^0
2013-01-01 14:23:55^BDS^BLQ^0
2013-01-01 09:50:42^TLV^MAD^1
2013-01-01 20:26:13^SFO^TBZ^0
2013-01-01 23:30:07^CDG^AUH^1
2013-01-01 20:12:50^TLV^LON^0
2013-01-01 17:21:19^HYD^SFO^1
2013-01-01 04:48:26^CGB^UDI^0
2013-01-01 12:40:32^DEN^YQX^0
2013-01-01 16:26:26^FRA^MLE^1
2013-01-01 23:56:52^ORY^LHR^0
2013-01-01 14:10:23^FRA^HKG^1
2013-01-01 17:16:17^CLE^PAR^0
2013-01-01 11:25:30^WAW^ZRH^1
2013-01-01 16:53:49^MUC^BKK^1
2013-01-01 15:27:28^KWI^CMB^1
2013-01-01 15:52:23^GIZ^JED^1
2013-01-01 02:03:18^DEL^CCU^1
2013-01-01 11:10:01^BCN^LCG^1
2013-01-01 23:46:33^SJO^JFK^0
2013-01-01 16:47:43^ALF^TOS^1
2013-01-01 22:04:43^STN^BER^0
2013-01-01 14:27:03^MUC^TLV^0
2013-01-01 23:32:20^BOM^DEL^1
2013-01-01 17:28:33^DTW^MBJ^0
2013-01-01 09:08:35^BAH^TYO^0
2013-01-01 00:14:59^FRA^BKK^1
2013-01-01 15:12:15^AKL^FRA^0
2013-01-01 14:03:16^ALC^BGO^0
2013-01-01 14:44:47^RPR^BBI^0
2013-01-01 20:13:32^LHR^ORL^0
2013-01-01 18:47:22^DAR^MNL^0
2013-01-01 21:57:31^BCN^FCO^0
2013-01-01 04:24:09^GAU^MAA^0
2013-01-01 20:45:33^HAM^BCN^1
2013-01-01 15:57:37^BIO^FUE^0
2013-01-01 04:54:55^MOW^VVO^0
2013-01-01 21:45:43^JFK^LON^0
2013-01-01 22:45:27^BOS^ORK^0
2013-01-01 15:41:25^BER^LED^0
2013-01-01 11:19:57^LHR^EWR^1
2013-01-01 13:50:54^DXB^PER^0
2013-01-01 21:18:16^PAR^CPH^0
2013-01-01 20:29:18^PAR^PPT^0
2013-01-01 19:09:49^SAN^IKA^0
2013-01-01 10:09:29^SMR^MDE^0
2013-01-01 22:16:13^PDX^KOA^1
2013-01-01 07:00:34^MAN^ROM^0
2013-01-01 17:10:03^AMS^LON^0
2013-01-01 19:13:49^JFK^CPT^0
2013-01-01 10:30:10^FRA^MOW^0
2013-01-01 20:47:29^PMI^BER^0
2013-01-01 00:07:55^ICN^PRG^0
2013-01-01 04:48:56^JFK^ICN^1
2013-01-01 05:12:24^TLV^BOM^1
2013-01-01 18:27:14^OSL^GZP^0
2013-01-01 23:21:11^HHN^TBZ^0
2013-01-01 03:12:52^JFK^BOM^1
2013-01-01 16:07:37^BER^SZG^0
2013-01-01 20:32:23^EZE^DXB^0
2013-01-01 11:05:04^MBJ^MIA^0
2013-01-01 22:44:19^BAH^LIS^0
2013-01-01 18:51:29^PRG^KTM^0
2013-01-01 14:06:00^CPH^NCE^0
2013-01-01 23:39:44^FCO^PMO^1
2013-01-01 11:33:28^BHX^PMI^0
2013-01-01 03:45:09^KUL^MEM^0
2013-01-01 20:44:45^BER^SGN^0
2013-01-01 13:59:00^PMI^DUS^0
2013-01-01 15:54:13^MIA^ROA^0
2013-01-01 06:17:16^IST^LJU^0
2013-01-01 22:50:57^AGS^BOB^0
2013-01-01 12:45:38^LBA^TFS^0
2013-01-01 17:07:21^FRA^RAK^0
2013-01-01 00:41:22^MEL^SYD^1
2013-01-01 09:44:32^PAR^TFS^0
2013-01-01 18:01:46^DUB^LPA^0
2013-01-01 18:53:13^MAD^CTA^0
2013-01-01 19:15:28^MNL^NRT^1
2013-01-01 10:43:17^FRA^BGY^1
2013-01-01 05:59:48^CGK^IAD^0
2013-01-01 15:20:36^MUC^LAX^0
2013-01-01 20:40:33^LON^NQY^0
2013-01-01 22:47:59^SZG^DUS^1
2013-01-01 09:05:50^FRA^CTA^1
2013-01-01 04:38:05^VXE^LIS^0
2013-01-01 05:28:54^MAD^BCN^1
2013-01-01 09:10:43^BNA^SEA^0
2013-01-01 11:23:33^BER^NAP^0
2013-01-01 20:45:46^DME^BKK^1
2013-01-01 13:05:43^BCN^OPO^0
2013-01-01 21:02:41^GOT^NYC^0
2013-01-01 01:35:59^SDU^AJU^0
2013-01-01 08:57:44^HEL^LYS^0
2013-01-01 02:04:22^BER^ARN^0
2013-01-01 23:00:16^GLA^RAK^0
2013-01-01 19:11:30^MUC^MIA^1
2013-01-01 16:08:45^GRU^MCO^0
2013-01-01 10:11:51^DEL^PAR^0
2013-01-01 00:53:22^BRU^MAD^1
2013-01-01 21:00:44^MUC^MCO^0
